Age,GenderID,AnnualIncome,OccupationID,ProductTypeID,LocationID,FamilyAssets,Purchased
28,0,222370,9,5,0,1798020,1
45,1,106940,1,3,6,2051441,1
51,0,49974,4,9,7,759829,0
53,0,59934,1,8,2,1076525,1
16,1,92299,4,1,5,931171,0
64,0,43545,6,2,5,470486,1
45,0,181807,2,5,7,3027345,1
68,1,199244,1,5,0,3080935,1
66,0,59649,9,9,7,422213,0
71,1,61538,6,8,3,437415,0
24,1,199939,8,9,0,2332170,1
11,0,199219,3,0,1,3943241,1
30,1,39044,4,3,6,426224,0
13,1,210177,3,9,1,3214402,0
67,1,208470,0,2,5,4066407,1
42,0,244891,7,4,3,2285978,1
17,0,123056,2,6,3,1529203,0
52,1,237119,0,3,7,3714713,1
59,0,65535,5,2,4,905209,1
61,0,239606,5,0,6,1699490,1
48,1,176624,4,0,3,2825534,1
47,0,123610,5,5,3,1797408,1
42,1,15456,3,8,0,318308,0
16,1,190882,3,3,6,2996554,0
21,0,34486,8,5,2,484522,0
67,1,58814,7,0,1,963639,0
31,1,206892,7,1,3,2436858,1
55,1,119877,0,2,3,1703997,0
9,1,15720,2,1,2,148939,0
75,0,101471,9,8,3,1030459,1
59,0,88694,3,8,1,1656519,1
43,0,220224,6,7,4,1269528,0
14,1,109124,2,3,3,2168280,0
64,1,217625,6,2,3,3473656,1
32,0,159122,4,4,7,1080181,1
19,0,69317,3,4,7,554864,1
18,0,163079,1,5,6,1825638,1
33,0,111051,6,2,7,1253658,1
59,0,94984,7,6,6,1042478,1
29,1,224062,2,7,0,2778645,1
58,1,17288,6,6,1,343646,1
70,0,201784,4,9,2,2099764,1
56,0,164925,8,2,4,1768121,1
66,0,144940,6,7,4,1172923,1
71,0,145496,7,4,6,2160367,1
4,0,176247,8,9,7,1333371,0
71,1,69895,1,5,2,1200701,1
59,0,33553,7,3,2,315085,0
80,0,54310,3,0,0,964901,0
29,0,95398,8,5,7,601927,1
3,1,188295,6,6,6,1978144,0
59,0,183091,5,6,7,2193308,1
40,0,147972,4,9,1,1405654,1
54,1,226259,6,0,1,3622022,1
35,1,44758,6,9,2,767087,0
75,1,198958,3,6,4,1197913,1
60,1,23369,5,8,7,364271,0
16,1,210130,5,0,6,2688057,0
45,0,240317,6,3,3,2406524,1
4,0,59683,7,0,5,1318526,0
59,0,230595,0,2,4,2849784,1
67,1,146994,9,7,2,2791252,1
27,1,237896,4,3,2,2773556,1
39,1,17661,0,1,1,171013,1
65,0,159637,6,6,1,2187221,1
32,0,11076,8,3,6,203953,0
50,0,124870,2,6,4,1589257,1
44,0,23348,4,8,6,86937,0
7,1,18752,9,4,6,157087,0
51,1,31491,1,1,5,269515,0
62,1,73000,2,4,3,985959,1
77,1,213676,6,4,0,2957613,1
23,0,42401,2,7,0,742976,1
51,1,143918,1,1,6,1127633,1
51,0,200123,8,6,4,1613082,1
74,0,217796,6,2,2,2860212,1
62,1,175391,5,2,2,2307369,1
9,1,201883,3,7,2,2673900,0
25,0,128409,8,1,7,930518,1
12,1,55602,9,3,2,908770,0
68,1,96488,3,0,2,858667,0
55,0,90196,3,4,6,678562,0
19,1,141866,7,9,1,1895255,1
23,0,151221,2,1,4,1281612,1
15,1,177461,1,6,1,2450723,0
68,1,228842,4,1,5,2247638,1
65,0,171711,0,9,3,2068593,1
0,0,14234,7,7,1,195207,0
28,0,62097,0,0,4,1139346,1
57,1,219156,0,9,0,3746704,1
55,1,54802,1,3,0,383287,1
15,0,199726,6,9,4,3068693,0
32,0,215495,7,7,5,2069501,1
18,1,53056,9,6,5,1045758,1
10,1,147711,5,5,5,1753793,0
22,1,149490,3,5,6,2678328,1
28,0,36649,6,9,0,475650,1
75,1,123109,5,5,1,572106,1
36,1,203381,0,7,6,1975464,1
0,0,143135,2,0,1,2698239,0
30,1,142762,8,4,3,2820022,1
62,0,150701,5,7,7,959357,1
37,0,58419,8,6,3,628021,0
68,1,109626,0,5,0,1199680,1
35,0,100236,5,0,5,1652940,1
46,0,75107,7,3,7,1435707,1
16,0,164175,6,9,1,1318274,0
16,1,43152,5,6,7,612764,0
31,1,205124,1,6,4,3539587,1
4,1,34696,9,3,2,396345,0
20,0,214793,8,9,0,2115509,1
22,1,248750,2,7,1,2727585,1
38,1,84070,4,8,7,1476955,1
46,0,180780,2,7,1,3310050,1
61,1,218114,7,8,3,2814125,1
63,0,188854,3,3,2,3125486,1
54,0,42380,1,1,6,707774,1
15,1,145960,0,2,5,2284899,0
65,1,232088,6,4,3,1213800,1
23,0,37633,4,7,1,475253,0
62,1,17025,2,8,7,176395,0
27,0,133296,1,5,3,2106318,1
67,0,173301,9,9,1,3130607,1
13,0,66327,5,6,6,785121,0
2,0,180513,8,6,3,2151195,0
58,1,103104,3,4,1,555093,1
6,0,26722,4,1,1,232535,0
11,1,245881,1,5,3,3893689,1
47,1,132766,1,9,5,1580932,1
14,1,136775,2,5,6,963273,0
2,1,82209,9,0,4,1024297,0
12,0,90653,0,9,3,536915,0
38,1,213879,6,6,5,3073940,1
2,0,139841,5,2,3,2167869,0
31,1,45925,1,6,0,610394,1
63,1,247260,8,7,5,2511783,1
63,0,166248,2,4,3,2268110,1
3,0,68990,7,7,2,1236219,0
57,0,132365,9,4,2,1391586,1
66,1,105608,0,9,5,967515,0
15,0,206690,4,8,1,3224785,0
11,0,36111,4,9,7,608684,0
19,0,154137,3,7,4,925634,1
66,0,150487,6,0,5,2739609,1
44,0,190907,2,3,3,1729621,1
78,1,12017,0,2,7,112707,0
36,1,50023,6,4,2,666762,1
20,0,115109,0,8,6,850103,1
1,1,239420,5,6,7,2430482,1
16,1,141306,5,6,6,2005069,0
13,0,70598,1,8,4,576480,0
5,1,233936,4,3,6,1957584,0
65,0,208482,1,2,5,1371318,1
58,0,201718,9,0,4,2580540,1
1,1,184943,7,2,2,1529183,1
64,0,147525,7,7,4,2292222,1
21,1,159030,2,3,3,2971574,1
75,1,47210,3,0,5,510831,0
71,0,131359,9,1,2,1827634,1
55,1,74036,6,6,2,1115475,1
74,1,214157,0,1,5,2628090,1
71,1,177708,7,2,0,2709256,0
70,0,83285,1,8,5,448598,0
9,0,165126,9,6,2,2619764,1
5,1,185862,6,3,0,2765799,1
37,1,110477,1,3,6,1886060,1
10,0,63639,7,4,2,823929,0
14,1,218162,6,1,7,3631882,0
25,1,124135,6,4,7,1594818,1
48,0,206167,5,0,1,3083687,1
9,1,28904,1,1,1,140925,0
54,0,45571,7,8,3,931992,1
77,1,249185,0,9,7,4700892,1
24,1,186519,4,1,2,2086716,1
47,1,229493,6,7,6,4457408,1
59,0,199441,4,9,2,2110565,1
28,0,91438,1,5,1,613979,0
53,1,117399,8,2,6,922285,1
76,1,164655,0,6,7,1372671,1
44,0,141030,1,8,1,1825631,1
70,0,191281,3,1,2,2494160,1
58,0,246015,9,2,0,3199520,1
24,0,227870,8,7,5,3369877,1
33,0,175618,1,0,2,1766651,1
22,1,84041,9,3,2,1184592,1
80,1,24837,1,8,4,372234,0
18,1,118505,0,1,1,1982442,1
75,0,142855,8,4,5,2342396,1
37,0,12936,8,2,6,283647,0
40,0,165260,0,3,4,2842950,1
17,1,90901,0,8,4,1178165,0
68,1,57510,8,7,2,654236,0
73,1,206047,9,7,5,3690626,1
13,0,58068,8,5,3,672372,0
59,0,123880,1,0,3,1154860,1
10,1,226513,0,3,2,4184114,0
23,0,149787,4,3,2,1358169,1
71,1,109613,9,8,3,1582992,1
16,1,27139,9,5,4,224762,0
14,1,27013,2,9,6,398578,0
8,1,239327,1,8,4,2556231,0
31,1,116760,4,6,2,1059408,1
18,0,161425,6,7,1,1645554,1
43,0,170544,4,6,2,3297782,1
49,0,26110,8,3,1,176957,0
52,1,54560,4,3,5,829570,1
67,1,69175,9,8,2,680152,1
37,1,92979,6,2,5,706256,0
57,0,197577,6,6,0,2372293,1
80,1,78702,9,3,1,700453,1
41,0,117518,4,1,1,1001430,1
2,1,94338,8,6,1,537418,0
15,1,67407,5,1,5,460120,0
4,1,151305,5,4,2,2868485,1
15,0,93087,3,4,0,1446036,0
67,1,74274,1,6,3,587285,0
60,1,17913,6,1,1,187536,1
79,1,160539,2,8,4,2898469,1
2,0,164047,9,7,1,2362381,0
35,0,70140,8,5,4,722491,1
23,0,234768,8,4,1,1496239,1
23,1,24787,0,2,5,152011,0
52,0,128962,6,2,5,1644008,1
65,1,232044,8,8,6,4242266,1
48,1,213097,7,9,2,2592758,1
27,1,129805,4,0,2,2339653,1
38,1,111610,2,2,6,1131152,1
27,1,87115,9,4,0,1467188,1
45,0,89432,5,3,6,1718560,1
43,1,116313,7,2,7,2319478,0
43,0,33549,5,7,4,314931,0
1,0,18507,4,6,3,288309,0
77,0,24040,4,1,4,386822,1
24,1,65581,6,5,1,592470,1
35,1,149771,1,1,3,1673458,1
49,1,202511,1,2,0,3726291,1
39,0,117727,1,4,7,1919449,1
1,1,79980,0,6,2,724565,0
73,0,221734,7,7,1,1576084,1
18,1,25958,6,0,3,336709,0
3,0,96639,0,6,5,719157,0
40,1,72977,3,8,0,1192360,1
34,1,89880,9,7,2,800996,1
44,0,152346,8,3,2,1995885,1
4,1,194028,1,5,2,2954232,1
77,1,212192,8,5,0,3082188,1
50,1,159631,6,7,6,1151395,1
50,1,30575,2,5,1,317236,1
29,0,171942,5,3,1,2956250,1
25,0,159836,4,4,7,1027625,1
78,0,93364,4,4,3,1441702,1
56,1,192411,0,9,6,1888264,1
62,0,129580,3,4,0,905627,1
38,0,180750,7,9,7,977541,1
51,1,200408,0,5,0,2427309,1
27,1,20535,9,7,5,181703,0
21,1,80388,4,5,1,847652,1
74,0,81135,0,5,2,544527,0
70,1,127784,6,5,0,1839502,1
58,0,118707,1,6,7,1165241,1
51,1,49651,3,1,2,932571,1
37,1,193212,6,1,7,1777336,1
68,1,142157,0,2,4,1024463,1
34,1,122892,3,7,6,1193363,1
53,0,185442,5,4,5,2046131,1
67,1,249346,6,2,4,3678127,1
41,1,51334,1,7,7,822460,1
5,0,108203,2,2,5,559249,0
71,0,100162,6,0,5,1449330,1
31,0,26818,3,1,3,284955,0
51,1,87240,4,0,2,803818,1
46,0,39825,6,6,5,292866,1
25,1,95643,0,2,3,607203,0
35,1,202585,7,4,1,1213821,1
60,0,226562,6,7,7,2834829,1
38,1,54420,2,5,6,831757,0
24,1,193031,8,6,2,2806580,1
14,1,45212,1,1,0,136898,0
42,1,19168,2,2,5,277431,0
59,1,208498,8,0,3,1699839,1
21,1,117055,0,5,6,1085059,0
36,1,101118,9,0,6,1525666,1
33,0,209265,7,4,4,1147299,0
62,1,233656,7,1,6,1865322,1
64,1,14398,3,9,2,255792,0
27,1,238139,8,2,3,2078852,1
13,1,172204,4,1,4,2071080,0
48,0,115380,3,6,3,1559605,1
36,1,159891,7,1,2,1579459,1
64,1,57606,3,9,2,310790,1
29,1,174575,3,1,2,1327131,1
15,1,170518,6,0,4,1319051,0
77,0,144973,3,2,6,2096269,1
42,0,32454,0,9,3,111973,0
19,1,121972,1,0,6,2281779,1
42,1,156081,6,8,4,1607959,1
39,0,126612,3,3,5,1960273,1
79,0,48779,6,7,0,367700,0
68,1,113170,8,6,0,1515751,0
55,0,193981,4,1,4,1837190,1
11,1,32016,5,4,5,186579,0
20,1,31529,6,3,5,339673,0
75,0,68263,0,2,0,1197589,1
39,0,16044,0,0,5,164467,1
27,0,170622,3,4,7,914105,1
41,1,176353,4,9,1,913173,1
74,1,237684,6,2,4,4314033,1
57,0,29812,7,5,5,233393,0
1,1,154909,4,1,1,1031776,0
63,0,94732,0,8,2,968656,1
75,0,13135,5,5,5,138537,0
4,0,125092,9,8,5,2168573,0
4,0,36965,3,4,3,495374,0
39,0,92667,9,6,1,950109,1
60,1,105623,1,2,1,2108277,1
80,1,164876,0,9,3,1582230,1
51,1,58444,3,7,1,579056,1
55,1,118500,1,8,5,758965,0
8,1,108138,4,7,3,1841138,0
10,0,61356,8,2,0,1216654,0
49,1,249127,2,3,6,2036884,1
26,1,146002,8,4,5,1159065,1
77,1,150929,5,7,1,2090213,1
4,0,67965,6,1,7,324796,0
52,1,168362,6,8,0,2434393,1
27,1,19498,2,9,4,165515,0
68,0,56917,2,4,0,449529,0
14,0,108705,9,0,3,1558127,0
18,0,97432,6,7,1,1533228,1
70,0,42070,2,7,6,297510,0
33,1,32736,8,6,6,661258,0
22,0,108300,9,4,3,672067,0
16,0,132439,2,0,2,1802270,0
15,1,110403,9,3,0,2039724,0
51,0,151944,8,7,4,1377121,1
44,1,72668,4,3,4,1329532,1
21,0,241323,4,8,1,4535635,1
75,0,209450,2,3,0,1167138,1
50,0,242448,8,3,4,3916313,1
67,0,21857,0,2,4,164161,0
22,1,208125,2,4,0,2492989,1
7,1,158304,3,3,1,1820509,1
43,1,96465,0,5,5,733194,0
38,0,177399,5,1,4,2064180,1
15,1,141907,2,6,4,2307758,0
34,0,171825,5,0,0,2773473,1
10,1,172108,5,3,4,3203135,0
42,0,88924,2,4,0,656253,1
76,0,81124,8,9,1,512866,0
74,0,243708,6,4,3,2267059,1
36,0,94695,7,3,5,1623400,1
14,0,198044,4,3,6,1996157,0
18,0,43783,2,7,3,509311,0
23,0,157443,6,5,2,879738,1
70,1,124938,7,1,7,1839030,1
72,1,121709,2,7,2,802089,0
28,0,195847,2,3,7,3826877,1
22,1,65627,2,4,0,530420,1
45,0,203448,4,2,2,1829117,1
13,0,121683,6,9,3,1726785,0
22,1,29099,1,2,1,376031,1
32,1,70891,6,3,7,940717,1
2,1,180100,6,1,2,2490559,1
19,1,77961,0,9,1,1191515,1
42,1,225608,6,6,0,2083955,1
38,1,145246,1,0,0,2466100,1
30,0,169553,2,3,1,837850,1
20,0,89426,4,2,0,1078437,1
70,1,184492,0,1,5,2947486,1
0,0,18097,1,3,2,279921,0
23,0,47056,7,9,7,842088,1
30,1,62680,2,4,5,500453,1
2,1,218345,7,2,3,1595664,0
65,1,85122,0,8,4,1679318,1
47,1,30729,8,1,0,382267,0
68,1,140317,0,1,4,1194658,1
65,0,246327,1,8,6,1641970,1
66,0,22236,2,0,3,123204,0
16,0,221316,0,3,6,1942662,0
11,1,183251,6,2,5,994024,0
77,0,125418,4,3,6,2252411,1
16,0,40075,1,7,2,281092,0
35,1,182692,1,3,1,2536973,1
44,0,153907,4,5,1,1679352,1
60,0,242144,9,5,1,1457712,1
1,0,163722,5,1,0,1694423,0
52,0,234376,9,2,2,1517043,1
31,0,32709,6,8,5,270246,0
9,1,184830,9,2,6,2769323,0
75,1,20042,2,4,4,245431,0
27,0,34320,5,1,4,496620,0
62,1,89543,7,5,4,1628418,1
24,1,181503,1,0,2,2436345,1
26,1,174462,2,5,2,1461936,1
23,0,129925,6,7,7,1787345,1
6,1,40796,1,1,6,631447,0
38,0,203806,4,2,1,2291294,1
15,1,89608,5,2,2,1717652,0
17,0,138238,6,5,5,1921329,0
21,0,75713,7,6,7,1142860,1
25,1,70633,6,9,5,1300448,1
22,0,196982,2,3,6,959675,1
66,0,204179,6,8,7,1162358,1
57,0,201155,8,8,7,1960691,1
28,1,210983,8,8,3,3031333,1
35,1,35343,6,1,6,318380,0
55,0,166284,8,9,3,3287274,1
65,1,74747,1,3,5,1071792,1
65,0,218384,0,3,0,3686572,1
42,1,37377,5,8,7,666260,0
72,0,35698,2,1,0,592914,0
62,0,148275,5,5,2,986754,0
39,1,227501,4,7,2,3333047,1
78,0,159992,8,6,3,1182399,1
60,1,227751,3,3,0,4245283,1
10,1,197996,2,1,2,1161077,0
44,1,50276,6,0,6,776955,1
63,1,31116,5,0,1,249164,0
40,1,168146,9,1,7,2756420,1
36,0,196372,9,2,0,3279166,1
18,0,118898,2,5,2,1439561,1
43,1,109031,1,3,1,1657764,1
14,1,12560,0,9,6,223246,0
63,0,220728,2,2,7,3564848,1
80,1,24020,2,8,4,164639,0
56,0,88372,7,6,5,1189535,1
30,1,213737,7,0,4,3200080,1
20,0,167372,1,2,0,1731245,1
24,0,226919,0,9,2,4281291,1
67,0,87538,8,2,0,810508,0
29,0,93247,6,6,7,1705518,1
63,0,123632,8,4,4,1123651,1
0,1,222056,3,6,2,1435451,0
19,0,48426,4,1,6,626805,1
65,1,215903,2,3,6,4285040,1
30,0,228510,9,0,3,4505824,1
37,0,108997,6,2,1,1053206,1
59,1,100604,7,7,5,1684028,1
11,1,82884,6,6,2,995572,0
45,1,215762,0,5,6,3113257,1
23,1,27265,3,4,1,349170,0
77,0,41411,1,1,5,357621,0
69,1,210660,9,5,0,2164911,1
14,0,171424,3,4,2,2265148,0
48,1,174956,8,1,1,3318125,1
47,1,138934,3,9,0,2544312,1
17,1,96742,4,3,3,486595,0
74,1,219290,0,3,4,3188083,1
16,0,156772,1,9,0,2115281,0
16,0,103312,9,7,0,1654775,0
15,0,76668,0,5,1,1499323,0
66,0,79720,4,0,5,631591,1
14,0,231157,4,6,3,1839375,0
59,0,149006,5,6,5,1482796,1
79,1,203808,2,1,5,3974575,1
32,0,119538,6,8,1,1699416,1
13,1,162996,8,2,0,3218023,0
70,0,29884,9,6,7,655519,0
58,0,233596,9,0,4,4557688,1
66,1,192539,2,2,7,3399480,1
64,0,227188,1,1,3,4263371,1
80,0,147566,3,2,2,2665214,1
31,1,194939,8,8,5,3023479,1
61,0,210124,7,2,5,1352812,1
59,0,27842,4,5,6,586155,0
56,0,106804,0,6,3,1293180,1
41,0,165926,3,9,1,2147139,1
34,1,150605,2,9,7,1999794,1
31,1,73001,1,0,2,1423997,0
57,0,106188,4,8,1,854338,1
29,0,59270,7,1,7,1179167,1
23,0,11280,5,2,4,38400,0
58,0,151845,2,1,4,1258905,1
44,1,148709,9,5,5,1735673,1
26,0,50278,1,1,2,807262,1
11,1,177261,7,4,7,1371142,0
50,1,16504,4,7,2,316652,0
60,0,249562,1,9,7,4309860,1
73,1,158192,0,5,4,2982894,1
79,0,29954,6,6,2,458887,0
22,1,21448,7,5,5,394870,1
75,1,37095,5,1,6,332315,0
1,1,196293,8,7,4,3836938,0
8,0,70356,0,9,0,316871,0
78,1,142599,3,8,0,1281914,1
2,1,131409,2,1,4,1031089,0
17,0,28058,6,2,6,378954,0
4,1,14433,1,3,6,241590,0
19,0,124455,7,1,5,1381204,1
34,0,18157,7,7,7,188201,0
41,0,147660,1,1,2,986227,1
16,1,23536,1,6,6,286002,0
22,0,232688,3,6,5,1754170,1
25,0,203256,1,5,5,2075442,1
49,0,123771,9,7,3,939629,1
40,0,11144,7,1,4,152631,0
36,1,230108,7,0,2,2872772,1
62,0,205855,7,2,3,2021048,1
56,0,118336,5,9,0,717879,0
16,1,96492,9,6,0,1124622,0
46,0,18903,5,6,7,215924,1
80,0,125155,3,0,3,1146150,1
57,1,72280,0,6,4,1220777,1
12,1,108576,4,2,1,2078398,0
55,0,174196,2,1,4,2224187,1
68,0,208187,6,1,4,2897979,1
79,0,111683,7,6,3,1696061,0
44,1,27453,4,2,0,407522,0
11,1,12812,1,6,5,218505,0
34,1,235709,4,2,3,2930633,1
31,1,197922,5,6,7,2492803,1
17,0,17791,7,8,2,161233,0
51,1,154586,6,5,6,1304335,1
52,0,21908,0,8,3,190337,0
19,1,225796,1,9,2,2545385,1
62,0,163259,5,5,0,2537945,1
74,1,200646,2,7,2,1038041,1
37,0,122569,7,5,1,1424251,1
39,1,49644,6,4,0,645046,1
59,0,243066,7,2,7,2867405,1
76,1,20622,9,1,0,422151,0
21,1,186148,3,3,6,3733683,1
16,1,161382,8,2,6,2556538,0
32,0,60217,3,5,3,1187149,1
23,0,17103,3,9,0,250118,0
51,1,226014,5,5,0,1751569,1
2,1,193552,4,4,1,1317786,1
18,1,27602,7,7,6,311609,0
79,0,94679,6,5,5,1723987,1
36,0,149699,8,6,5,2966850,1
53,0,159148,1,2,7,2756768,1
50,1,167979,6,5,2,2469178,1
21,0,23410,8,9,2,230537,0
43,1,202958,8,6,6,3790383,1
62,0,224208,4,6,4,3812242,1
60,1,168625,9,1,1,2709333,1
34,0,46397,1,1,0,473429,1
72,1,177115,9,6,1,1325153,1
4,1,156676,7,9,1,2333236,0
52,1,144842,7,8,0,2666865,1
9,1,157906,4,6,3,2423317,0
37,1,145806,3,7,6,2185486,1
54,1,108029,1,3,7,985042,1
28,0,95731,1,5,7,617478,1
61,0,37151,6,6,0,463214,0
11,1,25322,5,3,4,256348,0
31,1,197370,4,4,4,3648117,1
74,0,149585,6,3,0,2412651,1
12,1,187887,6,0,0,2844444,0
77,0,36585,0,2,5,424542,0
3,0,223826,8,9,5,4183674,0
48,0,99064,5,2,6,1512573,1
18,0,77950,3,8,6,955782,0
2,1,133652,3,9,6,1854503,0
35,1,165356,0,9,6,2673966,1
59,1,28426,2,6,2,560117,0
36,1,94028,6,5,2,1816727,1
33,1,95291,6,3,1,1681427,1
74,1,196195,2,8,1,3871846,1
34,0,202375,9,6,4,3058681,1
32,1,174219,8,2,5,2927078,1
24,1,40593,3,1,1,271331,0
36,0,105360,0,6,0,1148743,1
47,1,170451,9,2,0,1876052,1
10,1,177010,9,8,1,2684318,0
57,1,222911,9,6,0,1111894,1
22,0,102334,2,7,5,504626,1
73,1,168938,2,3,3,1430474,0
48,0,68612,4,3,3,511674,0
34,1,96356,6,4,0,1744896,1
66,0,11986,4,1,2,105513,0
37,1,164514,0,9,1,2756580,1
56,1,226994,1,7,1,3913454,1
23,1,190586,1,2,4,3293023,1
42,0,234649,4,2,1,4282346,1
79,0,198350,1,7,5,1921835,1
69,1,174750,3,6,1,1774382,1
56,1,120261,7,0,6,1536830,1
14,0,18014,1,7,1,348191,0
21,0,154675,3,6,6,1079129,1
31,1,63826,5,7,2,869948,1
28,1,244855,2,4,0,1804473,1
62,0,193576,2,9,0,1597183,1
19,0,75702,1,5,5,1301256,1
55,0,231289,7,9,0,3527398,1
51,1,70631,2,8,4,468344,1
14,0,175859,1,3,0,3257540,0
3,1,20301,8,0,2,89813,0
15,1,69056,3,5,1,1086153,0
43,1,117078,3,0,5,975102,1
58,1,223023,2,3,1,1152194,1
50,0,165196,2,4,4,3148815,1
14,0,126867,7,3,1,942491,0
36,1,216748,5,8,4,1595604,1
4,0,217159,7,7,6,2135672,1
54,1,76696,8,6,3,1209559,1
12,1,112613,4,2,3,1950298,0
8,0,208063,4,6,1,3807579,0
14,0,209079,9,9,4,2530489,0
19,1,225189,2,3,7,2026626,1
20,0,123612,6,7,6,1641073,1
52,0,118814,9,4,5,1139943,1
13,1,21106,9,1,6,246821,0
43,0,106895,6,3,5,1193524,1
17,1,177717,5,1,7,2287599,0
65,0,39492,2,0,4,674214,0
55,0,90415,9,6,4,462866,0
32,0,42895,9,8,5,344485,1
46,0,168795,6,0,1,945086,1
5,1,217496,2,5,6,4264811,1
59,0,100230,2,5,3,1474497,1
25,0,222473,1,3,5,2369844,1
70,1,47018,5,2,5,871332,0
9,1,119015,1,0,5,1689042,0
40,1,154906,0,5,3,2696365,1
46,1,79384,7,9,5,720276,1
10,0,219816,3,8,1,2161224,1
39,1,122225,6,4,3,2045234,1
56,1,136832,8,3,1,886938,1
8,0,191065,8,4,1,3028318,0
5,0,186946,9,6,6,2096343,0
33,1,130300,5,5,3,744020,1
53,0,115849,3,0,7,1899527,1
75,1,28658,7,0,4,445238,0
1,0,125532,6,1,1,1570349,0
32,0,167868,7,2,5,1457389,1
78,1,159517,9,6,3,1211854,1
8,0,42624,9,0,4,600038,0
53,0,208888,0,9,0,1955996,1
22,1,107364,7,4,2,903592,1
44,0,214228,6,0,0,2751743,1
71,1,12521,5,0,1,173391,0
30,1,86303,7,1,6,960205,1
9,0,107580,4,4,5,656214,0
39,0,59874,5,6,1,829855,1
6,1,46469,8,5,7,657513,0
2,1,140920,9,0,6,1197499,0
1,0,106636,4,7,7,609873,0
3,0,83111,1,5,1,1197853,0
48,1,234494,0,3,0,1793347,1
76,1,169894,0,2,1,1750209,1
22,0,107772,5,6,3,1671820,1
2,0,237191,2,1,3,2188527,0
51,1,165702,5,8,0,1461097,1
36,1,179170,0,4,0,1844776,1
60,0,144822,1,0,4,1627476,1
12,0,159416,1,4,5,866838,0
59,0,161509,9,6,4,2183111,1
26,1,75500,2,2,7,813315,0
53,1,86266,1,2,5,1302697,1
10,0,157964,2,9,6,1505649,0
11,1,42035,7,1,3,554184,0
46,0,54624,9,7,7,286576,1
38,0,202711,4,5,7,3813955,1
35,1,194530,3,1,4,2870773,1
50,0,241832,4,1,5,2011636,1
49,0,235290,8,3,3,1174257,1
55,0,92485,1,1,7,420713,1
19,0,144482,0,3,0,1201926,1
32,1,110369,3,7,6,744729,0
76,1,68081,3,7,1,1134942,1
24,0,72907,5,3,5,427657,1
2,0,180167,4,7,2,3317908,0
74,0,153165,8,1,2,1426653,1
73,1,64057,3,5,6,467639,0
64,1,136908,7,9,3,1914203,1
9,1,74784,6,3,1,999237,0
75,0,78462,4,6,2,1546861,1
45,1,15814,4,9,1,209538,0
71,0,156649,2,7,1,2683633,1
55,1,103207,1,3,0,613332,0
10,0,184897,7,2,4,3289602,0
37,0,239366,0,7,7,1755887,1
8,1,215936,5,4,1,2430183,0
0,0,207306,8,1,5,3031813,1
33,0,160772,6,3,2,2095925,1
20,1,149258,6,8,6,1813823,1
26,0,126128,8,5,0,1271408,1
69,1,134026,7,4,5,970555,1
63,1,43292,1,0,6,231876,1
18,0,218234,6,3,4,2595100,1
25,0,144644,3,6,2,921218,1
23,0,221988,9,4,7,4178278,1
39,0,193975,8,6,1,2198598,1
42,0,54420,0,3,1,664207,0
41,0,75180,3,1,0,1424446,1
4,0,41245,0,9,4,776355,0
3,0,249080,3,1,1,2974636,1
58,1,177348,4,3,6,1397193,1
68,0,206317,6,6,1,3898735,1
10,1,216141,3,4,7,1489733,0
72,1,92121,3,2,3,1450388,0
76,0,69222,5,4,4,744926,0
58,1,33161,0,1,2,589122,0
39,0,103029,8,9,7,763968,0
62,1,212940,4,3,2,1234698,1
7,1,208138,5,1,2,2498731,0
45,1,30303,2,5,7,410657,0
61,0,69823,2,0,7,1242487,1
59,0,96352,6,5,0,1443549,1
42,1,83923,2,4,1,945886,1
78,0,50995,2,0,5,843925,1
74,1,124200,7,9,0,1522729,1
15,1,203470,7,3,7,2806955,1
8,0,213652,1,0,0,2825839,0
25,0,119086,9,4,3,560581,0
62,1,16577,8,8,2,242715,1
34,0,246738,2,1,1,3414501,1
11,1,109176,4,5,7,895823,0
56,1,72358,7,5,4,410257,1
42,0,145157,7,4,5,2175346,1
59,0,78412,7,0,5,1478270,1
66,1,179509,4,5,7,1703607,1
71,0,169219,1,4,0,2414683,1
46,0,71157,2,6,3,871134,1
77,1,62389,2,5,7,817680,0
35,1,86968,0,3,6,850896,1
51,0,31021,5,3,1,446160,0
62,1,144141,3,6,1,1614904,1
25,0,80773,4,8,7,836300,1
11,0,157681,8,2,4,2263134,0
10,0,31407,5,5,6,220607,0
32,1,40838,9,6,4,867397,1
1,0,122911,4,3,0,1064665,0
31,0,43748,9,8,5,824896,1
48,1,215103,9,1,6,1509108,1
25,0,213182,7,9,5,2677641,1
37,1,211295,4,1,0,2483890,1
12,0,215732,7,2,7,2621111,0
43,1,240852,2,8,4,3606116,1
57,0,145404,9,8,2,2797500,1
56,0,159220,4,7,4,986330,1
45,0,130155,1,4,0,2529785,1
4,1,195493,7,0,3,1282820,0
20,1,112591,4,9,1,629369,0
55,1,137539,0,7,4,1527271,1
8,0,246852,0,6,5,2745335,1
6,0,123694,0,0,4,2181268,0
29,1,179353,2,5,4,3367278,1
7,1,80244,8,8,2,958468,0
11,0,202233,1,4,2,1077525,1
1,1,64029,3,6,1,674251,0
77,1,192156,4,3,0,1134371,1
27,1,89098,7,5,3,1147434,1
65,1,186046,6,6,6,3314426,1
62,0,34463,1,4,4,435303,0
60,1,62532,9,4,2,1052789,1
74,1,190176,9,6,5,3469314,1
